Managed Areas,MO Class,EBS MO,DU Radio Node / Baseband Radio Node support,Counter,Counter Type,Counter Size,Description,Unit,Condition,Sampling Rate,Scanner,Counter is reset after measurement period,Related PM Event,Pico Support? (Y/N)
,EnodeBFunction,eNodeB,,pmX2ErrorIndInNasX2Cause$,ACC,Single,"These NAS Group measurements shall provide the number of ERROR INDICATION messages received over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndInProtX2Cause$,ACC,Single,"These Protocol Group measurements shall provide the number of ERROR INDICATION messages received over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndInRnlX2Cause$,ACC,Single,"These Radio Network Layer Group measurements shall provide the number of ERROR INDICATION messages received over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndInTranX2Cause$,ACC,Single,"These Transport Group measurements shall provide the number of ERROR INDICATION messages received over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutGrp$X2Cause$,ACC,Single,"Number of ERROR INDICATION messages sent over X2 with cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (3GPP TS 36.423). Differentiated by Cause Group and by Cause.",,"At transmission by eNodeB of ERROR INDICATION message over X2 with cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (Cause group and cause determine counter to step).",,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutMiscX2Cause$,ACC,Single,"These Miscellaneous Group measurements shall provide the number of ERROR INDICATION messages sent over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutNasX2Cause$,ACC,Single,"These NAS Group measurements shall provide the number of ERROR INDICATION messages sent over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutProtX2Cause$,ACC,Single,"These Protocol Group measurements shall provide the number of ERROR INDICATION messages sent over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutRnlX2Cause$,ACC,Single,"These Radio Network Layer group measurements shall provide the number of ERROR INDICATION messages sent over X2 per cause, i.e. one counter per L3 message error cause (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,EnodeBFunction,eNodeB,,pmX2ErrorIndOutTranX2Cause$,ACC,Single,"These Transport Group measurements shall provide the number of ERROR INDICATION messages sent over X2 per cause, i.e. one counter per L3 message error cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the ERROR INDICATION message over X2.,,Not included in any pre-defined scanner,,INTERNAL_EVENT_X2_ERROR_INDICATION,N
,GeranCellRelation,CellRelation,,pmHoExeAttUeMeas,ACC,Single,The number of SRVCC handover to GERAN execution attempts due to B2 measurement report.,,"MobilityFromEUtraCommand including the Information on target RAT and cell is sent to the UE from the source cell, including a VoIP bearer when a B2 measurement (either RSRP or RSRQ triggered) has been reported from UE.",,Not included in any pre-defined scanner,,INTERNAL_PROC_HO_EXEC_S1_OUT,N
,GeranCellRelation,CellRelation,,pmHoExeAttUeMeasRsrp,ACC,Single,The number of SRVCC handover to GERAN execution attempts due to B2 measurement report with trigger quantity RSRP.,,"MobilityFromEUtraCommand including the Information on target RAT and cell is sent to the UE from the source cell, including a VoIP bearer when a B2 measurement report with RSRP has been reported from UE.",,Not included in any pre-defined scanner,,INTERNAL_PROC_HO_EXEC_S1_OUT,N
,GeranCellRelation,CellRelation,,pmHoExeSuccUeMeas,ACC,Single,The number of successful SRVCC handovers to GERAN due to B2 measurement report.,,UE CONTEXT RELEASE COMMAND received in the source eNodeB from the MME with the cause Handover Triggered (S1 handover) and the UE has a VoIP bearer when a B2 measurement (either RSRP or RSRQ triggered) has been received from UE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_HO_EXEC_S1_OUT,N
,GeranCellRelation,CellRelation,,pmHoExeSuccUeMeasRsrp,ACC,Single,The number of successful SRVCC handovers to GERAN due to B2 measurement report with trigger quantity RSRP.,,UE CONTEXT RELEASE COMMAND received in the source eNodeB from the MME with the cause Handover Triggered (S1 handover) and the UE has a VoIP bearer when a B2 measurement with RSRP has been received from UE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_HO_EXEC_S1_OUT,N
,ProcessorLoad,ProcessorLoad,,pmProcessorLoadMax,MAX,Single,"This measurement shall provide the peak MP load, in percentage of its maximum capacity, during one ROP.",Percent,"Periodic calculation, every 10 seconds.",,Not included in any pre-defined scanner,,INTERNAL_PER_PROCESSOR_LOAD,N
,ProcessorLoad,ProcessorLoad,,pmProcessorLoadSamp,ACC,Single,This measurement shall provide the number of times the MP load was calculated during the ROP.,,"Periodic calculation, every 10 seconds.",,Not included in any pre-defined scanner,,INTERNAL_PER_PROCESSOR_LOAD,N
,ProcessorLoad,ProcessorLoad,,pmProcessorLoadSum,ACC,Single,"This measurement shall provide the aggregated main processor load values, in percentages of its maximum capacity, during a ROP.",Percent,"Periodic calculation, every 10 seconds.",,Not included in any pre-defined scanner,,INTERNAL_PER_PROCESSOR_LOAD,N
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInGrp$X2Cause$,ACC,Single,"Number of failed incoming X2 Setups with failure cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (3GPP TS 36.423). Differentiated by Cause Group and by Cause.",,"At transmission by eNodeB of X2 SETUP FAILURE message with failure cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (Cause group and cause determine counter to step).",,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInMiscX2Cause$,ACC,Single,"These Miscellaneous Group  measurements shall provide the number of failed incoming X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInNasX2Cause$,ACC,Single,"These NAS Group measurements shall provide the number of failed incoming X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInProtX2Cause$,ACC,Single,"These Protocol Group measurements shall provide the number of failed incoming X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInRnlX2Cause$,ACC,Single,"These Radio Network Layer Group measurements shall provide the number of failed incoming X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailInTranX2Cause$,ACC,Single,"These Transport Group measurements shall provide the number of failed incoming X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At transmission by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutGrp$X2Cause$,ACC,Single,"Number of failed outgoing X2 Setups with failure cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (3GPP TS 36.423). Differentiated by Cause Group and by Cause.",,"At reception by eNodeB of X2 SETUP FAILURE message with failure cause other than 3GPP cause groups Miscellaneous, Protocol, Radio Network Layer, and Transport Network Layer (Cause group and cause determine counter to step).",,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutMiscX2Cause$,ACC,Single,"These Miscellaneous Group measurements shall provide the number of failed outgoing X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutNasX2Cause$,ACC,Single,"These NAS Group measurements shall provide the number of failed outgoing X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutProtX2Cause$,ACC,Single,"These Protocol Group measurements shall provide the number of failed outgoing X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutRnlX2Cause$,ACC,Single,"These Radio Network Layer Group measurements shall provide the number of failed outgoing X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabFailOutTranX2Cause$,ACC,Single,"These Transport Group measurements shall provide the number of failed outgoing X2 Setups per cause, i.e. one counter per L3 message failure cause  (from 36.423 Section 9.2.6)",,At reception by the eNodeB of the X2 SETUP FAILURE message.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToEnb,TermPointToEnb,,pmX2ConnEstabSucc,ACC,Single,This measurement shall provide the number of successful X2 setups.,,At reception by the eNodeB of the X2 SETUP RESPONSE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_X2_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailGrp$S1Cause$,ACC,Single,"Number of failed S1 Setups with failure cause other than 3GPP cause groups Miscellaneous, NAS, Protocol, Radio Network Layer, and Transport Network Layer (3GPP TS 36.413). Differentiated by Cause Group and by Cause.",,"At reception of a SETUP FAILURE message over S1 with failure cause other than 3GPP cause groups Miscellaneous, NAS, Protocol, Radio Network Layer, and Transport Network Layer (Cause group and cause determine counter to step).",,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailMiscS1Cause$,ACC,Single,"These Miscellaneous Group measurements shall provide the number of failed S1 Setups per cause, i.e. one counter per L3 message failure cause (from 36.413 Section 9.2.1.3). This counter currently does not show any result.",,At reception of a SETUP FAILURE message over S1.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailNasS1Cause$,ACC,Single,"These NAS Group measurements shall provide the number of failed S1 Setups per cause, i.e. one counter per L3 message failure cause (from 36.413 Section 9.2.1.3). This counter currently does not show any result.",,At reception of a SETUP FAILURE message over S1.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailProtS1Cause$,ACC,Single,"These Protocol Group  measurements shall provide the number of failed S1 Setups per cause, i.e. one counter per L3 message failure cause (from 36.413 Section 9.2.1.3). This counter currently does not show any result.",,At reception of a SETUP FAILURE message over S1.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailRnlS1Cause$,ACC,Single,"These Radio Network layer Group  measurements shall provide the number of failed S1 Setups per cause, i.e. one counter per L3 message failure cause (from 36.413 Section 9.2.1.3). This counter currently does not show any result.",,At reception of a SETUP FAILURE message over S1.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabFailTranS1Cause$,ACC,Single,"These Transport Group measurements shall provide the number of failed S1 Setups per cause, i.e. one counter per L3 message failure cause (from 36.413 Section 9.2.1.3). This counter currently does not show any result.",,At reception of a SETUP FAILURE message over S1.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabSucc,ACC,Single,This measurement shall provide the number of successful S1 setups during the ROP.,,At reception by the eNodeB of the S1 SETUP RESPONSE.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
,TermPointToMme,TermPointToMme,,pmS1ConnEstabTimeDistr,ACC,PDF[10],"This measurement shall provide a distribution of the S1 connection establishment time during the ROP.
PDF ranges:
[0]: inf...500   ms
[1]: 501...1000   ms
[2]: 1001...2000   ms
[3]: 2001...3000   ms
[4]: 3001...4000   ms
[5]: 4001...5000   ms
[6]: 5001...6000   ms
[7]: 6001...6600   ms
[8]: 6601...7200   ms
[9]: 7201...inf   ms",ms,Start trigger is when the eNodeB sends a S1 SETUP REQUEST and the stop trigger is the reception by the eNodeB of a S1 SETUP RESPONSE. Each successful connection establishment shall yield one sample in the distribution.,,Not included in any pre-defined scanner,,INTERNAL_PROC_S1_SETUP,Y
