PmEvent Name,Event Parameter Name,GPB Field Number,PmEventHeader/Payload,Parameter Description,Parameter Type,MANDATORY,DeprecatedSince,ReasonForDeprecation,UNIT,UsedSubrange,SupportedBands,SupportedDeployments,License,LimitationReason,EventParameterStatus,Filters,Filter Description,Filter DeprecatedSince,Filter ReasonForDeprecation,Filter Status
DuPerUeTrafficRep,per_ue_mac_vol_ul_res_ue,39,Payload,MAC SDU volume in uplink successfully received as part of a burst while being restricted by air interface. Receiving data volume in last slot of burst is excluded.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_time_ul_res_ue,40,Payload,Transfer time of restricted uplink MAC SDU data volume.,int64,Y,,,125 us,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_vol_ul_res_ue_last_slot,41,Payload,MAC SDU volume in uplink successfully received while restricted by air interface. Received in last slot of burst.,int64,Y,24.Q1,Planned to be removed. Replaced by per_ue_mac_vol_ul_ue_last_slot.,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,DEPRECATED,,,,,
DuPerUeTrafficRep,per_ue_mac_vol_ul_res_ue_late,42,Payload,MAC SDU volume in uplink successfully received after being restricted by air interface. Received after last slot of burst.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,nci,43,Payload,NR cell identity. See 3GPP TS 38.300.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,serving_plmn_id,44,Payload,"PLMN identifier.

Encoded as an octet string of size three, where digits 0 to 9 are encoded 0000 to 1001.

Following digits are encoded in an octet:
- Bits 4 to 1 of octet n encode digit 2n-1.
- Bits 8 to 5 of octet n encode digit 2n.
- 1111 is used as filler digit, if needed.

PLMN identity consists of three digits from Mobile Country Code (MCC), followed by one of following combinations:
- In case of a two-digit MNC, one filler digit, plus two digits from MNC.
- In case of a three-digit MNC, three digits from MNC.
",bytes,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_meas_gap_drx_inact,45,Payload,"Number of slots in which DRX inactivity timer counts while measurement gap is configured.
",int64,Y,,,,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in Low-band and Mid-band. Not supported in HB SA,PRELIMINARY,,,,,
DuPerUeTrafficRep,ue_power_class,46,Payload,UE power class value.,enum UePowerClass,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not verified in High-Band,USED,,,,,
DuPerUeTrafficRep,pref_ue_group_id,47,Payload,Identifier of preference UE group used to determine UE configuration data.,int64,Y,,,,0 - 255,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,ue_group_id,48,Payload,Identifier of UE group used to determine UE configuration data.,int64,Y,,,,0 - 255,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,nr_type,49,Payload,Type of NR node. Can be SA or Non-Standalone (NSA).,enum NrType,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,s_nssai,50,Payload,"Network slicing identifier.

Composed of Slice Service Type (SST) and Service Differentiator (SD) with following characteristics:
- SST is 1-byte mandatory field that can have value 0 to 255.
- SD is 3-byte optional field.
",bytes,Y,,,,,"Low-band, Mid-band, High-band",NR SA,,,USED,,,,,
DuPerUeTrafficRep,ue_mobility_group_id,51,Payload,Identifier of UE mobility group used to determine UE configuration data.,int64,Y,,,,0 - 255,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,ue_service_group_id,52,Payload,Identifier of UE service group used to determine UE configuration data.,int64,Y,,,,0 - 255,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_dl_scell_act,53,Payload,"Accumulated number of successful SCell activations triggered by downlink in serving SpCell.
",int64,Y,,,,0 - 6000,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in High-Band,USED,,,,,
DuPerUeTrafficRep,per_ue_dl_scell_deact,54,Payload,"Accumulated number of successful downlink SCell deactivations in serving SpCell.
",int64,Y,24.Q2,Planned to be removed. Replaced by per_ue_scell_deact,,0 - 6000,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,DEPRECATED,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_ack_256_qam,55,Payload,Successful HARQ receptions in uplink using 256-QAM modulation. Successful HARQ receptions with no data of pre-scheduling are excluded.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA, CR EN-DC, CR NR SA",,Status Preliminary for CR EN-DC and CR NR SA,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_nack_256_qam,56,Payload,Unsuccessful HARQ receptions in uplink using 256-QAM modulation. Unsuccessful HARQ receptions of pre-scheduling are excluded.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA, CR EN-DC, CR NR SA",,Status Preliminary for CR EN-DC and CR NR SA,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_dtx_256_qam,57,Payload,DTX detections for HARQ transmissions in uplink using 256-QAM modulation. DTX detections of pre-scheduling are excluded.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA, CR EN-DC, CR NR SA",,Status Preliminary for CR EN-DC and CR NR SA,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_pdu_vol_dl_scell,58,Payload,Aggregated volume of HARQ initially transmitted and retransmitted downlink MAC PDUs for DRB using cell as SCell.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_pdu_vol_dl_pcell,59,Payload,Aggregated volume of HARQ initially transmitted and retransmitted downlink MAC PDUs for DRB or SRB using cell as PCell or PSCell.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,ue_admission_group_id,60,Payload,Identifier of UE admission group used to determine UE configuration data.,int64,Y,,,,0 - 255,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pusch,61,Payload,Aggregated number of PUSCH resource block symbols used for each UE. Limited to initial transmission.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_ul_scell_act,62,Payload,"Accumulated number of successful SCell activations triggered by uplink in serving SpCell.
",int64,Y,,,,0 - 6000,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_scell_deact,63,Payload,"Accumulated number of successful SCell deactivations in serving SpCell.
",int64,Y,,,,0 - 6000,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,nrdc_configured,64,Payload,Identifier of whether NR-DC is configured.,enum PmBooleanType,Y,,,,,"Low-band, Mid-band, High-band",NR SA,"LicenseKeyId: CXC4012582, LicenseMoId: NrNrDualConnectivity, LicenseName: NR-NR Dual Connectivity",CR vDU not supported,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_vol_ul_ue_last_slot,66,Payload,MAC SDU volume in uplink successfully received while not restricted by air interface. Received in last slot of burst.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in HB SA,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_ul_serving_delay_distr,67,Payload,"Delay between consecutive occurrences of following events:
- Uplink grant for data transmission
- PUCCH scheduling request received from UE is 0
Unit: N/A
Ranges:
Bin[0]: [0..1] ms
Bin[1]: ]1..2] ms
Bin[2]: ]2..5] ms
Bin[3]: ]5..10] ms
Bin[4]: ]10..20] ms
Bin[5]: ]20..40] ms
Bin[6]: ]40..80] ms
Bin[7]: ]80..160] ms
Bin[8]: ]160..320] ms
Bin[9]: ]320..] ms
",repeated <int64>,Y,,,ms,0 - 4294967295,High-band,"EN-DC, NR SA",,Not supported in HB SA,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_fail_cg,68,Payload,"Number of complete HARQ failures in uplink for transmissions initiated using configured grant. When HARQ transmission is terminated and not retransmitted again, then it is regarded as a complete HARQ failure.",int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_skip_tx_cg,69,Payload,Total number of detected skipped TX occasions during initial HARQ transmissions in uplink using configured grant.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_ack_qpsk_cg,70,Payload,Total number of successful initial HARQ transmissions in uplink configured grant occasions using QPSK modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_ack_16_qam_cg,71,Payload,Total number of successful initial HARQ transmissions in uplink configured grant occasions using 16-QAM modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_ack_64_qam_cg,72,Payload,Total number of successful initial HARQ transmissions in uplink configured grant occasions using 64-QAM modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_nack_qpsk_cg,73,Payload,Total number of unsuccessful initial HARQ transmissions in uplink configured grant occasions using QPSK modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_nack_16_qam_cg,74,Payload,Total number of unsuccessful initial HARQ transmissions in uplink configured grant occasions using 16-QAM modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_harq_ul_nack_64_qam_cg,75,Payload,Total number of unsuccessful initial HARQ transmissions in uplink configured grant occasions using 64-QAM modulation.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_cg_act_ul,76,Payload,Aggregated number of configured grant activations.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_cg_deact_ul,77,Payload,Aggregated number of configured grant deactivations.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pusch_cg,78,Payload,Aggregated number of PUSCH resource block symbols utilized from configured grant allocation for each UE.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_ul_bsr_predictive_grant,79,Payload,Samples of buffer status reports that are received for a logical channel configured with predictive grant.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_vol_ul_bsr_predictive_grant,80,Payload,Volume of data received in buffer status reports for a logical channel configured with predictive grant.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_predictive_grant_update_ul_empty,81,Payload,Samples of occasions when data is added to empty buffer for a logical channel configured with predictive grant.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_predictive_grant_update_ul_non_empty,82,Payload,Samples of occasions when data is added to non-empty buffer for a logical channel configured with predictive grant.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_pucch_sr_pusch_grant_lat_max,83,Payload,"Maximum latency between reception of a scheduling request on PUCCH from a UE and a corresponding grant on PDCCH for that UE, during a one-second period.",int64,Y,,,125 us,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA","LicenseKeyId: CXC4012731, LicenseMoId: NrEnhancedSlicingObservability, LicenseName: Nr Enhanced Slicing Observability",Status Preliminary,PRELIMINARY,,,,,
DuPerUeTrafficRep,per_ue_mac_vol_ul_res_ca_ue,84,Payload,MAC SDU volume in uplink successfully received as part of a CA burst while being restricted by air interface. Receiving data volume in last slot of burst is excluded.,int64,Y,,,byte,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_time_ul_res_ca_ue,85,Payload,Transfer time of restricted uplink CA MAC SDU data volume.,int64,Y,,,125 us,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_scell_sched_ready_dl,86,Payload,"Accumulated number of successful SCell activations triggered in downlink by serving SpCell during measurement period. Only those activations are counted that result in SCell changing status to schedule ready after receiving satisfactory CSI report for scheduling.
Unit: N/A
",int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_scell_deact_att,87,Payload,"Accumulated number of SCell deactivation attempts in serving SpCell during measurement period.
Unit: N/A
",int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch,88,Payload,Aggregated number of resource block symbols used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch_aggr_level_1,89,Payload,Aggregated number of resource block symbols with aggregation level 1 used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch_aggr_level_2,90,Payload,Aggregated number of resource block symbols with aggregation level 2 used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch_aggr_level_4,91,Payload,Aggregated number of resource block symbols with aggregation level 4 used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch_aggr_level_8,92,Payload,Aggregated number of resource block symbols with aggregation level 8 used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRep,per_ue_mac_rbsym_used_pdcch_aggr_level_16,93,Payload,Aggregated number of resource block symbols with aggregation level 16 used by PDCCH for scheduling of PDSCH or PUSCH transmission. Includes DMRC and PTRS embedded in resources.,int64,Y,,,,0 - 4294967295,"Low-band, Mid-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,time_stamp,1,PmEventHeader,Milliseconds since epoch.,int64,Y,,,,,,,,,USED,,,,,
DuPerUeTrafficRepAggr10,system_uuid,2,PmEventHeader,System Universally Unique Identifier.,bytes,Y,,,,,,,,,USED,,,,,
DuPerUeTrafficRepAggr10,compute_name,3,PmEventHeader,Compute name associated with compute resource in ME.,string,Y,,,,,,,,,USED,,,,,
DuPerUeTrafficRepAggr10,network_managed_element,4,PmEventHeader,Network identity of ME.,string,Y,,,,,,,,,USED,,,,,
DuPerUeTrafficRepAggr10,pm_event_job_ids,5,PmEventHeader,Jobs subscribing to event.,repeated <int64>,Y,,,,,,,,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_rlc_arq_dl_ack,1,Payload,RLC automatic repeat requests acknowledged in downlink.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_rlc_arq_dl_nack,2,Payload,RLC automatic repeat requests not acknowledged in downlink.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_rlc_arq_ul_ack,3,Payload,RLC automatic repeat requests acknowledged in uplink.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_rlc_arq_ul_nack,4,Payload,RLC automatic repeat requests not acknowledged in uplink.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_ack_qpsk,5,Payload,Successful HARQ transmissions in downlink using QPSK modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_ack_16_qam,6,Payload,Successful HARQ transmissions in downlink using 16-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_ack_64_qam,7,Payload,Successful HARQ transmissions in downlink using 64-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_ack_256_qam,8,Payload,Successful HARQ transmissions in downlink using 256-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in HB SA,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_dtx_qpsk,9,Payload,Occasions when HARQ feedback for HARQ transmissions in downlink using QPSK modulation cannot be detected from UE.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_dtx_16_qam,10,Payload,Occasions when HARQ feedback for HARQ transmissions in downlink using 16-QAM modulation cannot be detected from UE.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_dtx_64_qam,11,Payload,Occasions when HARQ feedback for HARQ transmissions in downlink using 64-QAM modulation cannot be detected from UE.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_dtx_256_qam,12,Payload,Occasions when HARQ feedback for HARQ transmissions in downlink using 256-QAM modulation cannot be detected from UE.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in HB SA,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_nack_qpsk,13,Payload,Unsuccessful HARQ transmissions in downlink using QPSK modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_nack_16_qam,14,Payload,Unsuccessful HARQ transmissions in downlink using 16-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_nack_64_qam,15,Payload,Unsuccessful HARQ transmissions in downlink using 64-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,,USED,,,,,
DuPerUeTrafficRepAggr10,per_ue_mac_harq_dl_nack_256_qam,16,Payload,Unsuccessful HARQ transmissions in downlink using 256-QAM modulation.,int64,Y,,,,,"Low-band, Mid-band, High-band","EN-DC, NR SA",,Not supported in HB SA,USED,,,,,
